0,대창                                    ,1365,1200,5,15,-1.23,1,315,30.00,1,57.67,772697,0,275706,171283,1205,1200,64349,21754,20190428
1,이구산업                                ,2410,1575,5,20,-1.25,1,555,29.92,1,68.43,34648,0,10441,14993,1585,1575,765,2872,20190428
2,화인베스틸                              ,4465,3450,2,30,0.88,1,1030,29.99,1,93.62,244602,0,32978,21464,3450,3445,832,560,20190428
0,대창                                    ,1365,1200,5,15,-1.23,1,315,30.00,1,57.67,772697,0,275706,171283,1205,1200,64349,21754,20190429
1,이구산업                                ,2410,1575,5,20,-1.25,1,555,29.92,1,68.43,34648,0,10441,14993,1585,1575,765,2872,20190429
2,화인베스틸                              ,4465,3450,2,30,0.88,1,1030,29.99,1,93.62,244602,0,32978,21464,3450,3445,832,560,20190429
0,동성제약                                ,24950,18100,2,450,2.55,1,5750,29.95,1,137.88,755888,0,108068,68038,18100,18050,9717,5277,20190430
0,진흥기업                                ,2480,2430,2,165,7.28,1,570,29.84,1,1210.19,3142432,0,23289,17575,2430,2425,3616,10080,20190503
1,진흥기업우B                             ,5860,5440,2,220,4.21,1,1345,29.79,1,1177.76,217543,0,2958,3410,5450,5440,2,231,20190503
2,진흥기업2우B                            ,16250,13600,2,500,3.82,1,3750,30.00,1,2539.55,146253,0,4478,7302,13600,13550,130,492,20190503
0,진흥기업                                ,3220,2430,2,165,7.28,1,740,29.84,2,1210.19,3142432,0,23289,17575,2430,2425,3616,10080,20190504
1,진흥기업우B                             ,7610,5440,2,220,4.21,1,1750,29.86,2,1177.76,217543,0,2958,3410,5450,5440,2,231,20190504
2,진흥기업2우B                            ,21100,13600,2,500,3.82,1,4850,29.85,2,2539.55,146253,0,4478,7302,13600,13550,130,492,20190504
0,진흥기업                                ,3220,2430,2,165,7.28,1,740,29.84,2,1210.19,3142432,0,23289,17575,2430,2425,3616,10080,20190505
1,진흥기업우B                             ,7610,5440,2,220,4.21,1,1750,29.86,2,1177.76,217543,0,2958,3410,5450,5440,2,231,20190505
2,진흥기업2우B                            ,21100,13600,2,500,3.82,1,4850,29.85,2,2539.55,146253,0,4478,7302,13600,13550,130,492,20190505
0,진흥기업                                ,3220,2430,2,165,7.28,1,740,29.84,2,1210.19,3142432,0,23289,17575,2430,2425,3616,10080,20190506
1,진흥기업우B                             ,7610,5440,2,220,4.21,1,1750,29.86,2,1177.76,217543,0,2958,3410,5450,5440,2,231,20190506
2,진흥기업2우B                            ,21100,13600,2,500,3.82,1,4850,29.85,2,2539.55,146253,0,4478,7302,13600,13550,130,492,20190506
0,진흥기업                                ,3220,2430,2,165,7.28,1,740,29.84,2,1210.19,3142432,0,23289,17575,2430,2425,3616,10080,20190507
1,진흥기업우B                             ,7610,5440,2,220,4.21,1,1750,29.86,2,1177.76,217543,0,2958,3410,5450,5440,2,231,20190507
2,진흥기업2우B                            ,21100,13600,2,500,3.82,1,4850,29.85,2,2539.55,146253,0,4478,7302,13600,13550,130,492,20190507
0,태림포장                                ,6810,4790,2,15,0.31,1,1570,29.96,1,85.67,149238,0,32954,23987,4800,4790,7,1597,20190508
0,SK네트웍스우                            ,115500,90500,2,1300,1.46,1,26400,29.63,1,166.58,3273,0,415,362,90600,90500,35,11,20190509
0,대한항공우                              ,27000,15350,3,0,0.00,1,6200,29.81,1,60.97,8194,0,5127,7020,15350,15250,652,5,20190510
1,대창                                    ,1335,1200,5,15,-1.23,1,305,29.61,1,57.67,772697,0,275706,171283,1205,1200,64349,21754,20190510
2,금강공업우                              ,14150,8740,5,170,-1.91,1,3250,29.82,1,63.55,1864,0,781,595,8780,8740,44,104,20190510
3,한진칼우                                ,57900,37550,5,1050,-2.72,1,13300,29.82,1,42.29,19190,0,811,3898,37800,37550,42,317,20190510
0,대창                                    ,1735,1200,5,15,-1.23,1,400,29.96,2,57.67,772697,0,275706,171283,1205,1200,64349,21754,20190511
1,하나니켈2호                             ,1495,1195,3,0,0.00,1,345,30.00,1,51.10,108355,0,35125,59788,1195,1190,1407,1235,20190511
0,대창                                    ,1735,1200,5,15,-1.23,1,400,29.96,2,57.67,772697,0,275706,171283,1205,1200,64349,21754,20190512
1,하나니켈2호                             ,1495,1195,3,0,0.00,1,345,30.00,1,51.10,108355,0,35125,59788,1195,1190,1407,1235,20190512
0,대창                                    ,1735,1200,5,15,-1.23,1,400,29.96,2,57.67,772697,0,275706,171283,1205,1200,64349,21754,20190513
1,하나니켈2호                             ,1495,1195,3,0,0.00,1,345,30.00,1,51.10,108355,0,35125,59788,1195,1190,1407,1235,20190513
0,남성                                    ,2600,3460,2,115,3.44,1,600,30.00,1,176.75,2436672,0,34369,47792,3465,3460,4914,1329,20190514
0,남성                                    ,3380,3460,2,115,3.44,1,780,30.00,2,176.75,2436672,0,34369,47792,3465,3460,4914,1329,20190515
0,보해양조                                ,1550,1105,2,15,1.38,1,355,29.71,1,297.46,4221585,0,764354,649467,1110,1105,35917,115814,20190516
1,동부제철우                              ,47300,74200,5,700,-0.93,1,10900,29.95,1,74.63,206,0,141,104,74400,74000,2,1,20190516
2,덕양산업                                ,1700,1080,2,5,0.47,1,390,29.77,1,20.60,67236,0,32917,124970,1080,1075,26,1579,20190516
0,남선알미우                              ,48900,36950,2,950,2.64,1,11250,29.88,1,172.37,16731,0,1793,1462,37000,36950,107,3,20190517
0,유니온                                  ,5670,4365,2,20,0.46,1,1305,29.90,1,123.83,110195,0,13022,9831,4365,4360,1513,74,20190522
1,나노메딕스                              ,4445,12300,2,1600,14.95,1,1025,29.97,1,362.62,33113413,0,532624,202917,12350,12300,50274,13201,20190522
0,대한방직                                ,20650,19100,2,50,0.26,1,4750,29.87,1,90.72,3365,0,1681,3528,19200,19100,319,64,20190523
1,쌍방울                                  ,1225,1025,3,0,0.00,1,281,29.77,1,74.87,704942,0,420668,624339,1030,1025,50630,3548,20190523
2,DSR                                     ,5420,3955,2,20,0.51,1,1250,29.98,1,77.53,24107,0,1007,5804,3955,3945,77,30,20190523
0,유니온머티리얼                          ,3195,2610,2,15,0.58,1,735,29.88,1,90.68,549721,0,91000,68080,2610,2600,15594,1489,20190524
1,하나니켈2호                             ,2275,1195,3,0,0.00,1,525,30.00,1,51.10,108355,0,35125,59788,1195,1190,1407,1235,20190524
0,흥아해운                                ,392,355,5,6,-1.66,1,90,29.80,1,62.11,271838,0,89209,162315,356,355,30571,5192,20190525
0,흥아해운                                ,392,355,5,6,-1.66,1,90,29.80,1,62.11,271838,0,89209,162315,356,355,30571,5192,20190526
0,흥아해운                                ,392,355,5,6,-1.66,1,90,29.80,1,62.11,271838,0,89209,162315,356,355,30571,5192,20190527
0,금호산업우                              ,54600,51000,2,2050,4.19,1,12550,29.85,1,602.74,17564,0,1934,1023,51000,50700,88,97,20190529
0,한화우                                  ,37600,27400,2,450,1.67,1,8650,29.88,1,50.42,8628,0,1247,2030,27400,27200,40,20,20190531
1,SK네트웍스우                            ,109000,90500,2,1300,1.46,1,25000,29.76,1,166.58,3273,0,415,362,90600,90500,35,11,20190531
2,금호산업우                              ,67000,51000,2,2050,4.19,1,15400,29.84,1,602.74,17564,0,1934,1023,51000,50700,88,97,20190531
3,아시아나IDT                             ,22100,18500,2,850,4.82,1,5100,30.00,1,237.43,251638,0,32180,22147,18500,18450,2457,7973,20190531
0,체시스                                  ,2245,3520,2,120,3.53,1,515,29.77,1,120.65,5281788,0,28159,43376,3525,3520,4281,2964,20190601
0,체시스                                  ,2245,3520,2,120,3.53,1,515,29.77,1,120.65,5281788,0,28159,43376,3525,3520,4281,2964,20190602
0,체시스                                  ,2245,3520,2,120,3.53,1,515,29.77,1,120.65,5281788,0,28159,43376,3525,3520,4281,2964,20190603
0,백광소재                                ,5400,4360,2,70,1.63,1,1245,29.96,1,125.22,1013083,0,58628,7631,4360,4355,35010,579,20190608
0,백광소재                                ,5400,4360,2,70,1.63,1,1245,29.96,1,125.22,1013083,0,58628,7631,4360,4355,35010,579,20190609
0,백광소재                                ,5400,4360,2,70,1.63,1,1245,29.96,1,125.22,1013083,0,58628,7631,4360,4355,35010,579,20190610
